    4   22     0.00   475.00    49.14831   156.01657    33.000     2.3468     1.068199992    -0.824499965    -0.243699998     1.302199960     1.655200005    -0.396400005   20  256.62   41.39   15.22   77.47   124.27    81.29  138.64  300.14   43.29   31.93   56.69    8.50    15.07
    5    1    22.00   -50.00    52.75031   161.02028    26.202     1.3399    -0.907199979    -0.189499974     1.096699953     0.145500004    -0.736199975     0.484600008   20  222.33  358.52   34.11   63.95   -51.54  -112.84  230.35  105.11    9.00   63.63   15.96   20.41    29.25
    5    2    22.00   -25.00    52.57328   160.79356    26.202     1.9345    -1.427099943    -0.395700097     1.822800040     0.343400002    -0.550999999     0.841600001   20  223.33  355.96   44.24   56.60   -52.10  -120.88  211.18  107.40   14.18   63.62    6.74   25.37    40.88
    5    3    22.00     0.00    52.39624   160.56686    26.202     1.8388    -1.060299993    -0.347000003     1.407299995     1.039399981    -0.048799999     0.833000004   20  234.53  349.70   63.22   49.88   -46.20  -143.89  195.18  294.92   31.16   50.74    7.87   38.16   -10.98
    5    4    22.00    25.00    52.21920   160.34015    26.202     1.4079    -0.991599977    -0.061200082     1.052800059     0.636200011     0.497399986     0.546800017   20  221.09    0.65   63.80   32.88   -69.38  -125.59  167.13  296.05   31.66   64.96   16.36   18.42    20.16
    5    5    22.00    50.00    52.04217   160.11345    26.202     1.5998     0.081600003    -0.312999994     0.231399998     1.041900039     1.154899955    -0.329499990   20  293.32   40.05   12.09   86.47   162.91    78.43  140.78  297.98   40.77   40.38   47.30   11.55   -29.23
    5    6    22.00    75.00    51.86513   159.88673    26.202     1.5230     0.367300004    -0.038900018    -0.328399986     0.990100026     0.558600008    -1.069599986   20  174.63   74.64   39.06   81.99    12.78   128.36  135.20   19.80  248.34   26.77   40.36   37.92   -62.55
    5    7    22.00   100.00    51.68810   159.66003    26.202     2.0717     0.713699996     0.478499949    -1.192199945     0.747099996     0.086400002    -1.675699949   20  169.37   72.53   63.16   76.77    14.86   152.37  123.16   28.14  228.92    9.06   28.76   59.59   -40.27
    5    8    22.00   125.00    51.51106   159.43332    26.202     3.3362     1.577600002     0.785199881    -2.362799883     0.736599982    -0.401499987    -2.618200064   20  169.76   69.19   66.70   66.92    25.27   154.53  119.51   29.42  209.73    0.14   33.84   56.16   -52.82
    5    9    22.00   150.00    51.33402   159.20662    26.202     4.4248     1.999899983     1.111300111    -3.111200094     1.044199944    -0.411199987    -3.484200001   20  168.97   69.50   66.93   68.88    23.06   155.16  119.57   28.77  211.60    1.28   32.13   57.84   -51.41
    5   10    22.00   175.00    51.15699   158.97990    26.202     6.2245     3.404500008     0.948400021    -4.352900028     2.068500042     0.235900000    -4.637300014   20  173.00   64.80   54.91   66.03    29.77   141.01  121.19   24.54  218.15    6.85   43.93   45.26   -53.85
    5   11    22.00   200.00    50.97995   158.75320    26.202     8.0439     4.748199940     0.622799873    -5.370999813     3.109299898     1.435700059    -5.714799881   20  177.34   59.84   45.20   65.06    36.45   129.00  122.83   17.22  220.99   11.55   52.79   34.80   -57.96
    5   12    22.00   225.00    50.80291   158.52649    26.202     9.7509     5.694499969     0.431799889    -6.126299858     4.207200050     2.733799934    -6.563499928   20  180.17   56.22   38.86   65.77    40.85   121.37  123.81    9.05  222.17   15.09   57.22   28.34   -58.13
    5   13    22.00   250.00    50.62587   158.29979    26.202    10.2737     5.579599857     0.514800072    -6.094399929     4.781000137     3.644200087    -6.701099873   20  179.88   55.01   35.59   67.75    40.59   118.52  124.23    3.86  223.39   17.90   57.43   26.23   -59.75
    5   14    22.00   275.00    50.44884   158.07307    26.202    10.1544     5.143000126     0.216000080    -5.359000206     5.014599800     4.445199966    -6.409999847   20  183.49   52.31   30.36   68.91    45.40   112.36  125.58  354.67  223.89   20.83   59.84   20.79   -62.20
    5   15    22.00   300.00    50.27180   157.84637    26.202     9.9706     4.736100197    -0.315100193    -4.421000004     5.263100147     4.925600052    -6.009799957   20  190.06   50.10   25.48   69.96    52.82   106.07  127.79  344.50  224.46   23.33   61.73   15.07   -61.12
    5   16    22.00   325.00    50.09476   157.61966    26.202    10.7249     5.171800137    -1.115000248    -4.056799889     5.722899914     5.947199821    -5.680600166   20  204.79   44.63   20.63   70.50    71.34    96.87  129.27  325.71  222.33   25.19   63.87    6.47   -51.66
    5   17    22.00   350.00    49.91773   157.39296    26.202    10.5283     4.989099979    -1.500400066    -3.488699913     5.656499863     6.328199863    -4.865399837   20  214.36   41.86   18.24   71.90    82.88    92.34  130.00  315.50  221.13   26.87   63.03    2.22   -41.79
    5   18    22.00   375.00    49.74069   157.16626    26.202     8.8501     3.953000069    -1.546300173    -2.406699896     4.718200207     5.784699917    -3.547699928   20  225.63   39.25   16.32   73.78    96.13    88.21  130.69  306.62   39.75   28.76   61.18    1.72   -32.93
    5   19    22.00   400.00    49.56366   156.93954    26.202     6.6965     2.796999931    -1.524299979    -1.272699952     3.484600067     4.734799862    -2.176500082   20  240.97   37.02   15.24   76.02   113.20    83.87  132.06  298.71   38.51   30.76   58.55    5.94   -19.09
    5   20    22.00   425.00    49.38662   156.71284    26.202     4.9619     2.051500082    -1.484500170    -0.566999972     2.551599979     3.621299982    -1.278599977   20  253.98   37.18   15.64   77.36   125.76    80.71  134.90  295.18   39.23   31.75   56.68    9.07    -3.40
