   39.928  142.626    4.000  -37.000     0.140796   30.576
   39.924  142.626    4.500  -37.000     0.139758   30.576
   39.919  142.626    5.000  -37.000     0.138720   30.576
   39.915  142.626    5.500  -37.000     0.139836   30.576
   39.910  142.626    6.000  -37.000     0.140952   30.576
   39.906  142.625    6.500  -37.000     0.142068   30.576
   39.901  142.625    7.000  -37.000     0.143184   30.576
   39.897  142.625    7.500  -37.000     0.144300   30.576
   39.892  142.625    8.000  -37.000     0.145416   30.576
   39.888  142.625    8.500  -37.000     0.146532   30.576
   39.883  142.624    9.000  -37.000     0.147648   30.576
   39.879  142.624    9.500  -37.000     0.148764   30.576
   39.874  142.624   10.000  -37.000     0.149880   30.576
   39.870  142.624   10.500  -37.000     0.155322   30.576
   39.865  142.624   11.000  -37.000     0.160764   30.576
   39.861  142.623   11.500  -37.000     0.166206   30.576
   39.856  142.623   12.000  -37.000     0.171648   30.576
   39.852  142.623   12.500  -37.000     0.177090   30.576
   39.847  142.623   13.000  -37.000     0.182532   30.576
   39.843  142.623   13.500  -37.000     0.187974   30.576
   39.838  142.622   14.000  -37.000     0.193416   30.576
   39.834  142.622   14.500  -37.000     0.198858   30.576
   39.829  142.622   15.000  -37.000     0.204300   30.576
   39.825  142.622   15.500  -37.000     0.213222   30.576
   39.820  142.621   16.000  -37.000     0.222144   30.576
   39.816  142.621   16.500  -37.000     0.231066   30.576
   39.811  142.621   17.000  -37.000     0.239988   30.576
   39.807  142.621   17.500  -37.000     0.248910   30.576
   39.802  142.621   18.000  -37.000     0.257832   30.576
   39.798  142.620   18.500  -37.000     0.266754   30.576
   39.793  142.620   19.000  -37.000     0.275676   30.576
   39.789  142.620   19.500  -37.000     0.284598   30.576
   39.784  142.620   20.000  -37.000     0.293520   30.576
   39.780  142.620   20.500  -37.000     0.287550   30.576
   39.775  142.619   21.000  -37.000     0.281580   30.576
   39.771  142.619   21.500  -37.000     0.275610   30.576
   39.766  142.619   22.000  -37.000     0.269640   30.576
   39.762  142.619   22.500  -37.000     0.263670   30.576
   39.757  142.619   23.000  -37.000     0.257700   30.576
   39.753  142.618   23.500  -37.000     0.251730   30.576
   39.748  142.618   24.000  -37.000     0.245760   30.576
   39.744  142.618   24.500  -37.000     0.239790   30.576
   39.739  142.618   25.000  -37.000     0.233820   30.576
   39.735  142.618   25.500  -37.000     0.231840   30.576
   39.730  142.617   26.000  -37.000     0.229860   30.576
   39.726  142.617   26.500  -37.000     0.227880   30.576
   39.721  142.617   27.000  -37.000     0.225900   30.576
   39.717  142.617   27.500  -37.000     0.223920   30.576
   39.712  142.617   28.000  -37.000     0.221940   30.576
   39.708  142.616   28.500  -37.000     0.219960   30.576
   39.703  142.616   29.000  -37.000     0.217980   30.576
   39.699  142.616   29.500  -37.000     0.216000   30.576
   39.694  142.616   30.000  -37.000     0.214020   30.576
   39.690  142.616   30.500  -37.000     0.197040   30.576
   39.685  142.615   31.000  -37.000     0.180060   30.576
   39.681  142.615   31.500  -37.000     0.163080   30.576
   39.676  142.615   32.000  -37.000     0.146100   30.576
   39.672  142.615   32.500  -37.000     0.129120   30.576
   39.667  142.615   33.000  -37.000     0.112140   30.576
   39.663  142.614   33.500  -37.000     0.095160   30.576
   39.658  142.614   34.000  -37.000     0.078180   30.576
   39.654  142.614   34.500  -37.000     0.061200   30.576
   39.649  142.614   35.000  -37.000     0.044220   30.576
   39.645  142.614   35.500  -37.000     0.039798   30.576
   39.640  142.613   36.000  -37.000     0.035376   30.576
   39.636  142.613   36.500  -37.000     0.030954   30.576
   39.631  142.613   37.000  -37.000     0.026532   30.576
   39.627  142.613   37.500  -37.000     0.022110   30.576
   40.302  142.649  -37.500  -36.500     0.047005   30.447
   40.297  142.649  -37.000  -36.500     0.056406   30.447
   40.293  142.649  -36.500  -36.500     0.065807   30.447
   40.288  142.648  -36.000  -36.500     0.075208   30.447
   40.284  142.648  -35.500  -36.500     0.084609   30.447
   40.279  142.648  -35.000  -36.500     0.094010   30.447
   40.275  142.648  -34.500  -36.500     0.102753   30.447
   40.270  142.648  -34.000  -36.500     0.111496   30.447
   40.266  142.647  -33.500  -36.500     0.120239   30.447
   40.261  142.647  -33.000  -36.500     0.128982   30.447
   40.257  142.647  -32.500  -36.500     0.137725   30.447
   40.252  142.647  -32.000  -36.500     0.146468   30.447
   40.248  142.647  -31.500  -36.500     0.155211   30.447
   40.243  142.646  -31.000  -36.500     0.163954   30.447
   40.239  142.646  -30.500  -36.500     0.172697   30.447
   40.234  142.646  -30.000  -36.500     0.181440   30.447
   40.230  142.646  -29.500  -36.500     0.187768   30.447
   40.225  142.646  -29.000  -36.500     0.194096   30.447
   40.221  142.645  -28.500  -36.500     0.200424   30.447
   40.216  142.645  -28.000  -36.500     0.206752   30.447
   40.212  142.645  -27.500  -36.500     0.213080   30.447
   40.207  142.645  -27.000  -36.500     0.219408   30.447
   40.203  142.644  -26.500  -36.500     0.225736   30.447
   40.198  142.644  -26.000  -36.500     0.232064   30.447
   40.194  142.644  -25.500  -36.500     0.238392   30.447
   40.189  142.644  -25.000  -36.500     0.244720   30.447
   40.185  142.644  -24.500  -36.500     0.246722   30.447
   40.180  142.643  -24.000  -36.500     0.248724   30.447
   40.176  142.643  -23.500  -36.500     0.250726   30.447
   40.171  142.643  -23.000  -36.500     0.252728   30.447
   40.167  142.643  -22.500  -36.500     0.254730   30.447
   40.162  142.643  -22.000  -36.500     0.256732   30.447
   40.158  142.642  -21.500  -36.500     0.258734   30.447
   40.153  142.642  -21.000  -36.500     0.260736   30.447
   40.149  142.642  -20.500  -36.500     0.262738   30.447
   40.144  142.642  -20.000  -36.500     0.264740   30.447
   40.140  142.642  -19.500  -36.500     0.263130   30.447
   40.135  142.641  -19.000  -36.500     0.261520   30.447
   40.131  142.641  -18.500  -36.500     0.259910   30.447
   40.126  142.641  -18.000  -36.500     0.258300   30.447
   40.122  142.641  -17.500  -36.500     0.256690   30.447
   40.117  142.641  -17.000  -36.500     0.255080   30.447
   40.113  142.640  -16.500  -36.500     0.253470   30.447
   40.108  142.640  -16.000  -36.500     0.251860   30.447
   40.104  142.640  -15.500  -36.500     0.250250   30.447
   40.099  142.640  -15.000  -36.500     0.248640   30.447
   40.095  142.640  -14.500  -36.500     0.252441   30.447
   40.090  142.639  -14.000  -36.500     0.256242   30.447
   40.086  142.639  -13.500  -36.500     0.260043   30.447
   40.081  142.639  -13.000  -36.500     0.263844   30.447
   40.077  142.639  -12.500  -36.500     0.267645   30.447
   40.072  142.639  -12.000  -36.500     0.271446   30.447
   40.068  142.638  -11.500  -36.500     0.275247   30.447
   40.063  142.638  -11.000  -36.500     0.279048   30.447
   40.059  142.638  -10.500  -36.500     0.282849   30.447
   40.054  142.638  -10.000  -36.500     0.286650   30.447
   40.050  142.638   -9.500  -36.500     0.280623   30.447
   40.045  142.637   -9.000  -36.500     0.274596   30.447
   40.041  142.637   -8.500  -36.500     0.268569   30.447
   40.036  142.637   -8.000  -36.500     0.262542   30.447
   40.032  142.637   -7.500  -36.500     0.256515   30.447
   40.027  142.637   -7.000  -36.500     0.250488   30.447
   40.023  142.636   -6.500  -36.500     0.244461   30.447
   40.018  142.636   -6.000  -36.500     0.238434   30.447
   40.014  142.636   -5.500  -36.500     0.232407   30.447
   40.009  142.636   -5.000  -36.500     0.226380   30.447
   40.005  142.636   -4.500  -36.500     0.221137   30.447
   40.000  142.635   -4.000  -36.500     0.215894   30.447
   39.996  142.635   -3.500  -36.500     0.210651   30.447
   39.991  142.635   -3.000  -36.500     0.205408   30.447
   39.987  142.635   -2.500  -36.500     0.200165   30.447
   39.982  142.634   -2.000  -36.500     0.194922   30.447
   39.978  142.634   -1.500  -36.500     0.189679   30.447
   39.973  142.634   -1.000  -36.500     0.184436   30.447
   39.969  142.634   -0.500  -36.500     0.179193   30.447
   39.964  142.634    0.000  -36.500     0.173950   30.447
   39.960  142.633    0.500  -36.500     0.172739   30.447
   39.955  142.633    1.000  -36.500     0.171528   30.447
   39.951  142.633    1.500  -36.500     0.170317   30.447
   39.946  142.633    2.000  -36.500     0.169106   30.447
   39.942  142.633    2.500  -36.500     0.167895   30.447
   39.937  142.632    3.000  -36.500     0.166684   30.447
   39.933  142.632    3.500  -36.500     0.165473   30.447
   39.928  142.632    4.000  -36.500     0.164262   30.447
   39.924  142.632    4.500  -36.500     0.163051   30.447
   39.919  142.632    5.000  -36.500     0.161840   30.447
   39.915  142.631    5.500  -36.500     0.163142   30.447
   39.910  142.631    6.000  -36.500     0.164444   30.447
   39.906  142.631    6.500  -36.500     0.165746   30.447
   39.901  142.631    7.000  -36.500     0.167048   30.447
   39.897  142.631    7.500  -36.500     0.168350   30.447
   39.892  142.630    8.000  -36.500     0.169652   30.447
   39.888  142.630    8.500  -36.500     0.170954   30.447
   39.883  142.630    9.000  -36.500     0.172256   30.447
   39.879  142.630    9.500  -36.500     0.173558   30.447
   39.874  142.630   10.000  -36.500     0.174860   30.447
   39.870  142.629   10.500  -36.500     0.181209   30.447
   39.865  142.629   11.000  -36.500     0.187558   30.447
   39.861  142.629   11.500  -36.500     0.193907   30.447
   39.856  142.629   12.000  -36.500     0.200256   30.447
   39.852  142.629   12.500  -36.500     0.206605   30.447
   39.847  142.628   13.000  -36.500     0.212954   30.447
   39.843  142.628   13.500  -36.500     0.219303   30.447
   39.838  142.628   14.000  -36.500     0.225652   30.447
   39.834  142.628   14.500  -36.500     0.232001   30.447
   39.829  142.628   15.000  -36.500     0.238350   30.447
   39.825  142.627   15.500  -36.500     0.248759   30.447
   39.820  142.627   16.000  -36.500     0.259168   30.447
   39.816  142.627   16.500  -36.500     0.269577   30.447
   39.811  142.627   17.000  -36.500     0.279986   30.447
   39.807  142.627   17.500  -36.500     0.290395   30.447
   39.802  142.626   18.000  -36.500     0.300804   30.447
   39.798  142.626   18.500  -36.500     0.311213   30.447
   39.793  142.626   19.000  -36.500     0.321622   30.447
   39.789  142.626   19.500  -36.500     0.332031   30.447
   39.784  142.625   20.000  -36.500     0.342440   30.447
   39.780  142.625   20.500  -36.500     0.335475   30.447
   39.775  142.625   21.000  -36.500     0.328510   30.447
   39.771  142.625   21.500  -36.500     0.321545   30.447
   39.766  142.625   22.000  -36.500     0.314580   30.447
   39.762  142.624   22.500  -36.500     0.307615   30.447
   39.757  142.624   23.000  -36.500     0.300650   30.447
   39.753  142.624   23.500  -36.500     0.293685   30.447
   39.748  142.624   24.000  -36.500     0.286720   30.447
   39.744  142.624   24.500  -36.500     0.279755   30.447
   39.739  142.623   25.000  -36.500     0.272790   30.447
   39.735  142.623   25.500  -36.500     0.270480   30.447
   39.730  142.623   26.000  -36.500     0.268170   30.447
   39.726  142.623   26.500  -36.500     0.265860   30.447
   39.721  142.623   27.000  -36.500     0.263550   30.447
   39.717  142.622   27.500  -36.500     0.261240   30.447
   39.712  142.622   28.000  -36.500     0.258930   30.447
   39.708  142.622   28.500  -36.500     0.256620   30.447
   39.703  142.622   29.000  -36.500     0.254310   30.447
   39.699  142.622   29.500  -36.500     0.252000   30.447
   39.694  142.621   30.000  -36.500     0.249690   30.447
   39.690  142.621   30.500  -36.500     0.229880   30.447
   39.685  142.621   31.000  -36.500     0.210070   30.447
   39.681  142.621   31.500  -36.500     0.190260   30.447
   39.676  142.621   32.000  -36.500     0.170450   30.447
   39.672  142.620   32.500  -36.500     0.150640   30.447
   39.667  142.620   33.000  -36.500     0.130830   30.447
   39.663  142.620   33.500  -36.500     0.111020   30.447
   39.658  142.620   34.000  -36.500     0.091210   30.447
   39.654  142.620   34.500  -36.500     0.071400   30.447
   39.649  142.619   35.000  -36.500     0.051590   30.447
